project_id	submitter_id	sample_name_list	sample_type_list	preservation_method_list	data_category	data_type	caller	call_format	experimental_strategy	md5	size	path
CTSP-DLBCL1	CTSP-AD1Z	DLBCL11318-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a1df05af70b6a45a7749299e1b53fc1d	18043425194	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD1Z/DLBCL11318-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD1Z	CTSP-AD1Z-TTP1-J	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ac4198191a929edc2a3ed4bd2875abf2	28573110796	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD1Z/CTSP-AD1Z-TTP1-J.wxs.bam
CTSP-DLBCL1	CTSP-AD1Z	CTSP-AD1Z-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	aa9b294291cbb371174b1aaa1e72189b	30233510170	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD1Z/CTSP-AD1Z-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD1Z	CTSP-AD1Z-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cfbd948365c72b6740e4b5367764837b	32444061038	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD1Z/CTSP-AD1Z-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD21	CTSP-AD21-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	fca82051146e01dd0155000390037f9b	33012758222	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD21/CTSP-AD21-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD21	CTSP-AD21-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	543ea6499def2b99434a6a5d42100dbf	37170252203	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD21/CTSP-AD21-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD22	CTSP-AD22-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	bcc2b96d2ee5fd17318d2431c511dd61	23589457867	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD22/CTSP-AD22-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD22	CTSP-AD22-TTP1-C	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3ed701e01961735c9e206fc63aafeca1	41094504446	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD22/CTSP-AD22-TTP1-C.wxs.bam
CTSP-DLBCL1	CTSP-AD23	CTSP-AD23-TTP1-D	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	abb59a5f3a5274feb31fb487425639ff	28538407581	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD23/CTSP-AD23-TTP1-D.wxs.bam
CTSP-DLBCL1	CTSP-AD23	CTSP-AD23-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	973ce221894a83ad5acd092324545b85	29305726767	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD23/CTSP-AD23-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD23	CTSP-AD23-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4c71ce8d53ab38186c0fffbc4b00fe44	32034828878	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD23/CTSP-AD23-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD24	CTSP-AD24-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	008135c3984316bba4ac4f7d1e09eb8c	24611268220	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD24/CTSP-AD24-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD24	CTSP-AD24-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	fa82ea73a5de4a967087c65f2a6d6148	31125492860	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD24/CTSP-AD24-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD24	CTSP-AD24-TTP1-E	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a5ede9237bdfcba13f131def43bafbbc	39890338619	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD24/CTSP-AD24-TTP1-E.wxs.bam
CTSP-DLBCL1	CTSP-AD26	CTSP-AD26-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	9e87faafd10817cdbb1807f1a13850a2	32035490561	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD26/CTSP-AD26-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD26	CTSP-AD26-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1b0a16908c1e38ebe218dacdfc1e6f2f	36483370203	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD26/CTSP-AD26-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD28	DLBCL11319-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3846de1f25b7adb4e7a85c62d4e2071d	20353227983	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD28/DLBCL11319-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD28	CTSP-AD28-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	c9f7dabb3afa52c0282890154d5b31b5	32281605513	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD28/CTSP-AD28-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD28	CTSP-AD28-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ad3eb65dbd428c7687972f4a4b04e55f	34337734967	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD28/CTSP-AD28-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD29	CTSP-AD29-TTP1-B	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e7d4f55fce8e0837d6547764e772a875	24232334679	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD29/CTSP-AD29-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD29	CTSP-AD29-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	72cca909805ff46413d9b9bfb32b36ae	42752199302	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD29/CTSP-AD29-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2B	CTSP-AD2B-TTP1-D	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1dfd7c5dccbd802c977244f7671975de	30849698661	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2B/CTSP-AD2B-TTP1-D.wxs.bam
CTSP-DLBCL1	CTSP-AD2B	CTSP-AD2B-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2be42118b4f49375c174c0e89b8f4a6b	34296448193	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2B/CTSP-AD2B-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2D	CTSP-AD2D-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cf8a3f8a227f280c5281fc2de46aeef9	27650248438	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2D/CTSP-AD2D-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2D	CTSP-AD2D-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0bbd521f026aa41c936e6903a03c6381	32608988287	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2D/CTSP-AD2D-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2E	DLBCL11331-sample	Tumor	'--	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	776136d39bf0944a6fe261386ef8dee7	17460767276	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2E/DLBCL11331-sample.wxs.bam
CTSP-DLBCL1	CTSP-AD2E	CTSP-AD2E-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ecb132fc6cfd4847cb0ad9a1e2c62ce2	32111789164	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2E/CTSP-AD2E-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2E	CTSP-AD2E-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	38b54c1927ddba2708a89c854d5698c8	33822168139	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2E/CTSP-AD2E-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2F	CTSP-AD2F-TTP1-B	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4ebebe7c1c72234fd5199007d4433584	29502905651	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2F/CTSP-AD2F-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD2F	CTSP-AD2F-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ae0f515679c0a39e9e9e39b87a197cbf	29531755773	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2F/CTSP-AD2F-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2G	CTSP-AD2G-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	845f26c02e887476c058af3e4e0a3fa2	23471110451	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2G/CTSP-AD2G-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2G	CTSP-AD2G-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f6444f87499a8e4ee247dcc9d50e2d5d	26683321954	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2G/CTSP-AD2G-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2J	CTSP-AD2J-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	8f659dfd388bfbbfd1dfa3b224613e67	32198286199	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2J/CTSP-AD2J-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2J	CTSP-AD2J-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5635a5a154eac7d7b62150ac28f06b24	32867069862	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2J/CTSP-AD2J-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2L	CTSP-AD2L-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	b4ef2d3b75fbce184b6340a0366d6542	31872781269	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2L/CTSP-AD2L-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2L	CTSP-AD2L-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f9ca2c56dacea08b676d498c9bca1251	34695414145	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2L/CTSP-AD2L-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2M	CTSP-AD2M-TTP1-G	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5a39ab472072f8fb2da82db7c78806b1	21323508557	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2M/CTSP-AD2M-TTP1-G.wxs.bam
CTSP-DLBCL1	CTSP-AD2M	CTSP-AD2M-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	dffa1786233551c4a7a9c1158ee28736	32353081464	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2M/CTSP-AD2M-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2M	CTSP-AD2M-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	122950836f4aa37ecbb209417d6c86ea	38645642571	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2M/CTSP-AD2M-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2N	CTSP-AD2N-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	adf835ea3bfba29fd0f518c707c5f5ed	36541114783	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2N/CTSP-AD2N-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2N	CTSP-AD2N-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	37e5dd3c7304ac25362fbb5c53d544d0	38518215089	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2N/CTSP-AD2N-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2O	CTSP-AD2O-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	128049c04b9ea445f5b28bc5a93494b4	29938402399	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2O/CTSP-AD2O-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2O	CTSP-AD2O-TTP1-D	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4cb22f12c85805f81960fe936ceeece8	38521790527	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2O/CTSP-AD2O-TTP1-D.wxs.bam
CTSP-DLBCL1	CTSP-AD2Q	CTSP-AD2Q-TTP1-D	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	318b561b8a034d7b8a7e36d7fcd98c1e	20471793551	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2Q/CTSP-AD2Q-TTP1-D.wxs.bam
CTSP-DLBCL1	CTSP-AD2Q	CTSP-AD2Q-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ddaa072990a81076aefe96b353838529	32545964255	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2Q/CTSP-AD2Q-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2Q	CTSP-AD2Q-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ca27be77c253ca6314ba0470448ef153	39290541127	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2Q/CTSP-AD2Q-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2R	CTSP-AD2R-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	83a6d06c75b90353c2073517a3f0ef58	24799656286	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2R/CTSP-AD2R-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD2R	CTSP-AD2R-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	13663c567d01245df5f6aac1d53f77b6	31851426421	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD2R/CTSP-AD2R-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD3U	CTSP-AD3U-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	51285bb4a5493a75f900ba646d0848a2	32579705971	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3U/CTSP-AD3U-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD3U	CTSP-AD3U-TTP1-C	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	03e78fcf4647941530f3079584512677	33903900114	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3U/CTSP-AD3U-TTP1-C.wxs.bam
CTSP-DLBCL1	CTSP-AD3X	CTSP-AD3X-TTP1-B	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a246715801a1578a4c08144795ca94eb	20018801901	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3X/CTSP-AD3X-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD3X	CTSP-AD3X-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d45bd1af0e6b9a3449a11d986e282888	30848473793	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3X/CTSP-AD3X-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD3X	CTSP-AD3X-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	7af22a09a1628d4a328107adad4b536b	36219568653	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3X/CTSP-AD3X-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD3Z	CTSP-AD3Z-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	988839b373c91b80367196831efbcd42	27424174645	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3Z/CTSP-AD3Z-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD3Z	CTSP-AD3Z-TTP1-B	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	71db5ce0fffa821c416f8a347f22b6a1	74629925211	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD3Z/CTSP-AD3Z-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD41	CTSP-AD41-TTP1-B	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	762808fa14ae6b1d12d62b970e56b996	14882194619	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD41/CTSP-AD41-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD41	CTSP-AD41-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	be1e73601406029d0ff04469a2e28ce0	26886220090	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD41/CTSP-AD41-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD41	CTSP-AD41-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	b6b76a8a6cca4ef9d54bca00d24d3c32	47373413103	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD41/CTSP-AD41-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD43	CTSP-AD43-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d846743f15d334559d3cca9491587532	26861985421	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD43/CTSP-AD43-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD43	CTSP-AD43-TTP1-B	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	52fd02c00dd6f2d404ad9320b1809524	80305614066	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD43/CTSP-AD43-TTP1-B.wxs.bam
CTSP-DLBCL1	CTSP-AD44	CTSP-AD44-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ae826ffd9f7ed7472f26c738c5b7deea	34868342204	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD44/CTSP-AD44-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD44	CTSP-AD44-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f20701b3c7f25980e7b347d0e310e91d	37600011854	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD44/CTSP-AD44-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD45	CTSP-AD45-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3d20f4f745dd619817ea5d03b376a720	34220688144	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD45/CTSP-AD45-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD45	CTSP-AD45-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3e4aa86f4f1bc45c6f5aa49cb7dc6dac	36794299959	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD45/CTSP-AD45-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD46	CTSP-AD46-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	41b9e3a7a0f512d56657a8efd701ab4a	30609547476	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD46/CTSP-AD46-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD46	CTSP-AD46-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6d62c7ab31d5d6caa50d3f4a16a68398	49599437370	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD46/CTSP-AD46-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD47	CTSP-AD47-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4ac4f3ee440fe890258bc915a31375a7	31446670566	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD47/CTSP-AD47-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD47	CTSP-AD47-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	45e3cd357319c48a06c5bff2a21b4550	36302947687	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD47/CTSP-AD47-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD48	CTSP-AD48-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	66055ee62e62cea54bf9b6c0b47155ab	28329373837	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD48/CTSP-AD48-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD48	CTSP-AD48-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	53bc51738e765b7486170885f226f300	28961122925	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD48/CTSP-AD48-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD49	CTSP-AD49-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d32d130c3bfb973db337a9d1040c7ec9	25558781328	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD49/CTSP-AD49-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD49	CTSP-AD49-TTP1-A	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cdf573a60e81a217e0f7492fea345f34	56711656862	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD49/CTSP-AD49-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4A	CTSP-AD4A-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	95a33123864d3e0b7b48868bb286b63d	33203868394	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4A/CTSP-AD4A-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-AD4A	CTSP-AD4A-TTP1-B	Primary Tumor	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	78c3ea91901d7e6a7260c560412aeabf	42823782665	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-AD4A/CTSP-AD4A-TTP1-B.wxs.bam
